39;pow((x*Abs(a0)),x);-177.01010539440057;1.5469472056888817e-40;-187.73427;3.7926928;6.931471805599453;0.40237848;0.0;0.0;0.0
40;pow((x*Abs(1/a0)),x);-177.01010529440057;0.0;-187.73427;3.7926929;6.931471805599453;2.4852223;0.0;0.0;0.0
41;a0 - pow(Abs(a1),x);-152.53117229440056;3.6175115308779264e-51;-163.53358;4.0709359;6.931471805599453;4.2163887;0.64761983;0.0;0.0
42;x*(a0 + x);-145.47087819440057;3.1057261290352396e-54;-152.40235;0.0;6.931471805599453;0.0;0.0;0.0;0.0
43;a0 + x**2;-145.47087819440057;0.0;-152.40235;0.0;6.931471805599453;0.0;0.0;0.0;0.0
44;1 - a0;-141.28621029440055;4.729170570320349e-56;-150.37014;2.1524579;6.931471805599453;-2.97;0.0;0.0;0.0
45;3*x;-140.98113409720025;3.4857165569061473e-56;-144.44687;0.0;3.4657359027997265;0.0;0.0;0.0;0.0
46;a0 - 1;-140.77135249440056;0.0;-150.37014;2.6673157;6.931471805599453;4.97;0.0;0.0;0.0
47;a0/x + a1;-140.39310829440055;1.9360461609099568e-56;-149.82368;2.4990999;6.931471805599453;0.0;4.1819582;0.0;0.0
48;a0/(a1 + x);-138.54422299440054;3.047579365966991e-57;-150.36189;4.8861952;6.931471805599453;181266.61;45615.127;0.0;0.0
49;a0 - pow(x,a1);-134.23569089440056;4.099994822880993e-59;-143.70757;2.5404073;6.931471805599453;4.2863929;0.0;0.0;0.0
50;2;-69.68636955665944;3.7963761883532777e-87;-75.179431;0.0;5.493061443340549;0.0;0.0;0.0;0.0
51;pow(x,(a0 + x));-45.63476189440055;1.3610959826040607e-97;-56.440705;3.8744713;6.931471805599453;-2.5360636;0.0;0.0;0.0
52;pow(Abs(a0),(pow(x,x)));-29.066658556659448;8.678664444411498e-105;-59.657378;25.097658;5.493061443340549;1.0011589;0.0;0.0;0.0
53;pow(x,(a0 - x));-14.402656394400545;3.7149902240577525e-111;-25.473457;4.1393288;6.931471805599453;4.883663;0.0;0.0;0.0
