0;pow(x,a0);-263.6017064339957;0.9994062591313854;-269.91701;3.0194667;3.295836866004329;1.4490725;0.0;0.0;0.0
1;pow(Abs(a0),x);-256.1730909339957;0.0005936566611762257;-263.18241;3.7134822;3.295836866004329;1.6452396;0.0;0.0;0.0
2;a0*x;-247.31228113399567;8.420435312585356e-08;-253.05078;2.442662;3.295836866004329;1.5525998;0.0;0.0;0.0
3;2*x;-237.09793845832016;3.0853318580113355e-12;-239.17738;0.0;2.0794415416798357;0.0;0.0;0.0;0.0
4;a0 + x;-225.40379661399567;2.5739529850898012e-17;-229.54949;0.84985652;3.295836866004329;0.77216248;0.0;0.0;0.0
5;x**2;-150.32290845832017;6.358946740666448e-50;-152.40235;0.0;2.0794415416798357;0.0;0.0;0.0;0.0
6;1;102.07944154167984;1.5361632216504918e-159;100.0;0.0;2.0794415416798357;0.0;0.0;0.0;0.0
7;a0/x;132.77011886600434;7.205191953237852e-173;127.03162;2.442662;3.295836866004329;6.5371272;0.0;0.0;0.0
8;pow(x,x);15917.28344154168;0.0;15915.204;0.0;2.0794415416798357;0.0;0.0;0.0;0.0
9;pow(Abs(a0),a1);inf;0.0;-150.37014;inf;2.0794415416798357;0.0;0.0;0.0;0.0
