inf nan 2.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.3917738e+02 0.0000000e+00 5.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.5240235e+02 0.0000000e+00 1.3000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 1.0000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0000000e+02 0.0000000e+00 1.1000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5915204e+04 0.0000000e+00 1.2000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.2954949e+02 8.4985652e-01 7.0000000e+00 7.7216248e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.5305078e+02 2.4426620e+00 9.0000000e+00 1.5525998e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.2954949e+02 inf 7.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.5305078e+02 inf 9.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.6991701e+02 3.0194667e+00 6.0000000e+00 1.4490725e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.2954949e+02 8.4985652e-01 7.0000000e+00 7.7216248e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.5305078e+02 2.4426620e+00 9.0000000e+00 1.5525998e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 1.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.2703162e+02 2.4426620e+00 3.0000000e+00 6.5371272e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.6318241e+02 3.7134822e+00 0.0000000e+00 1.6452396e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-1.5037014e+02 inf 4.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
-2.3917738e+02 0.0000000e+00 5.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 1.0000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
