3.7134822e+00 -2.6318241e+02 1.6452396e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.4426620e+00 1.2703162e+02 6.5371272e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.4426620e+00 -1.5037014e+02 3.9700000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 -2.3917738e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.0194667e+00 -2.6991701e+02 1.4490725e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.4985653e-01 -2.2954949e+02 7.7216248e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.4426620e+00 -2.5305078e+02 1.5525998e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 1.0000000e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 1.5915204e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 -1.5240235e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
