5.5463884e+00 -2.7318340e+02 1.9999186e+00 -1.0506399e+00 0.0000000e+00 0.0000000e+00
2.4426620e+00 -2.5305078e+02 1.5525998e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.4066293e+00 -2.6318241e+02 1.2826689e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.0595685e+00 -2.6585087e+02 3.6077937e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 1.6124824e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.7471319e+00 2.0208393e+01 3.2160307e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 -2.3917738e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.1736824e+00 -2.5916989e+02 1.1283376e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 3.2167890e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 1.3593410e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.7111932e+00 -2.6938977e+02 8.5675188e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.5463884e+00 -2.7318340e+02 5.0002035e-01 1.0506400e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
