1.6472060940559945e+02 1.7984483000000000e+00 -5.5473227000000003e-01 0.0000000000000000e+00 0.0000000000000000e+00 1.5089573999999999e+02 6.8933976000000001e+00 6.9314718055994531e+00
inf 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.2367303999999999e+02 inf 6.9314718055994531e+00
1.7146912450559944e+02 1.2888480000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.5908381000000000e+02 5.4538427000000000e+00 6.9314718055994531e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
2.1184311784334054e+02 3.4208632000000000e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.0224084999999999e+02 4.1092063999999997e+00 5.4930614433405491e+00
1.4024746493061444e+07 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.4024741000000000e+07 0.0000000000000000e+00 5.4930614433405491e+00
inf 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0566532000000000e+03 inf 6.9314718055994531e+00
1.2673872883717205e+07 1.8108499000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.2673859000000000e+07 6.9522453999999998e+00 6.9314718055994531e+00
9.5148718960559950e+02 5.2346643999999998e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 9.4010842000000002e+02 4.4472978000000003e+00 6.9314718055994531e+00
8.1041561614433404e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8.0986630999999998e+03 0.0000000000000000e+00 5.4930614433405491e+00
1.9773223514334055e+02 -1.0869925000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.9040248000000000e+02 1.8366937000000001e+00 5.4930614433405491e+00
2.5324875614334056e+02 1.1187948999999999e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.4147272000000001e+02 6.2829746999999996e+00 5.4930614433405491e+00
1.3498234614433406e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.3443304000000001e+03 0.0000000000000000e+00 5.4930614433405491e+00
5.4264109614433410e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.4209179000000004e+03 0.0000000000000000e+00 5.4930614433405491e+00
2.2643593340559943e+02 1.1138242999999999e+01 5.7394425000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.1125452999999999e+02 8.2499316000000000e+00 6.9314718055994531e+00
6.5722765735902809e+04 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6.5719300000000003e+04 0.0000000000000000e+00 3.4657359027997265e+00
4.5261003180559948e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.4567856000000000e+02 0.0000000000000000e+00 6.9314718055994531e+00
1.6618517680559944e+02 8.4595860000000001e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.5450610000000000e+02 4.7476050000000001e+00 6.9314718055994531e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
1.6472060970559943e+02 5.5603486999999996e-01 5.5473254000000005e-01 0.0000000000000000e+00 0.0000000000000000e+00 1.5089573999999999e+02 6.8933979000000001e+00 6.9314718055994531e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
inf 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3.3763224000000002e+02 inf 6.9314718055994531e+00
8.4036212144334058e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8.3486905999999999e+02 0.0000000000000000e+00 5.4930614433405491e+00
1.6818344347055993e+03 2.2721273000000002e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.6724076000000000e+03 2.4953628999999999e+00 6.9314718055994531e+00
inf 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.5795356000000001e+02 inf 5.4930614433405491e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
5.9086695110559947e+02 4.4074226000000003e+00 6.5127672999999997e-01 0.0000000000000000e+00 0.0000000000000000e+00 5.7843841999999995e+02 5.4970593000000001e+00 6.9314718055994531e+00
1.8391209660559946e+02 -9.5797162999999996e-01 2.5184085000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.7097628000000000e+02 6.0043448000000001e+00 6.9314718055994531e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
1.2569136614433405e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.2514205999999999e+03 0.0000000000000000e+00 5.4930614433405491e+00
1.5770760060559942e+02 1.5622065000000001e+00 -7.4083421000000005e-01 0.0000000000000000e+00 0.0000000000000000e+00 1.4510104999999999e+02 5.6750787999999996e+00 6.9314718055994531e+00
2.2995497110559944e+02 -2.3264637000000001e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.1825944999999999e+02 4.7640492999999999e+00 6.9314718055994531e+00
1.6598471730559945e+02 7.2210401999999996e-01 5.5603482999999998e-01 0.0000000000000000e+00 0.0000000000000000e+00 1.5089573999999999e+02 8.1575054999999992e+00 6.9314718055994531e+00
5.3065912400559944e+02 -9.5261604000000000e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.2147731999999996e+02 2.2503321999999999e+00 6.9314718055994531e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
2.0262383000000000e+34 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.0262383000000000e+34 0.0000000000000000e+00 5.4930614433405491e+00
1.5497648040559946e+02 7.2244235999999995e-01 1.9558346000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.3989304000000001e+02 8.1519686000000000e+00 6.9314718055994531e+00
1.1079971549306144e+08 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.1079971000000000e+08 0.0000000000000000e+00 5.4930614433405491e+00
1.5497648040559946e+02 1.3841934000000000e+00 -1.9558344999999999e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.3989304000000001e+02 8.1519686000000000e+00 6.9314718055994531e+00
2.3440655790559944e+02 2.7457413000000002e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.2367303999999999e+02 3.8020461000000001e+00 6.9314718055994531e+00
1.0871706939055994e+03 8.0935321000000005e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.0774367000000000e+03 2.8025221000000000e+00 6.9314718055994531e+00
6.4817252144334054e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6.4267945999999995e+02 0.0000000000000000e+00 5.4930614433405491e+00
1.6946171680559945e+02 2.4865446000000002e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.5795356000000001e+02 4.5766850000000003e+00 6.9314718055994531e+00
9.9382851840559954e+02 -3.1786705999999998e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 9.8185140000000001e+02 5.0456466000000004e+00 6.9314718055994531e+00
2.0224888744334055e+02 1.7102507000000000e+00 -1.3785464000000001e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.8647189000000000e+02 1.0283936000000001e+01 5.4930614433405491e+00
1.4305915242055994e+03 1.1300790999999999e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.4224218000000001e+03 1.2382523999999999e+00 6.9314718055994531e+00
1.2472009799055995e+03 1.3174285999999999e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.2352923000000001e+03 4.9772081000000004e+00 6.9314718055994531e+00
2.0773289870559944e+02 1.8346895000000001e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.9560296000000000e+02 5.1984668999999997e+00 6.9314718055994531e+00
1.7043434514334055e+02 1.5242301000000000e+00 1.1297729999999999e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.5538084000000001e+02 9.5604437000000004e+00 5.4930614433405491e+00
9.9382851840559954e+02 3.1786705999999998e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 9.8185140000000001e+02 5.0456466000000004e+00 6.9314718055994531e+00
3.2489077614433404e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 3.2434146999999998e+03 0.0000000000000000e+00 5.4930614433405491e+00
8.2873656000005500e+13 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8.2873656000000000e+13 0.0000000000000000e+00 5.4930614433405491e+00
1.5457181900559945e+02 1.9558344999999999e+00 5.2947133000000002e-01 0.0000000000000000e+00 0.0000000000000000e+00 1.3989304000000001e+02 7.7473071999999998e+00 6.9314718055994531e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
5.5348375710559947e+02 4.6283570999999997e+00 -1.1222748000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.4094647999999995e+02 5.6058053000000001e+00 6.9314718055994531e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
4.6541562144334051e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.5992255999999998e+02 0.0000000000000000e+00 5.4930614433405491e+00
2.9240541445055992e+03 2.7317059000000001e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.9144431000000000e+03 2.6795727000000000e+00 6.9314718055994531e+00
1.5622305654334053e+02 1.0995785000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.4515911000000000e+02 5.5708850999999999e+00 5.4930614433405491e+00
5.0779102420559946e+02 4.4855280999999998e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 4.9718709999999999e+02 3.6724524000000001e+00 6.9314718055994531e+00
1.5140109624334053e+02 2.8404204999999999e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.4269962000000001e+02 3.2084147999999999e+00 5.4930614433405491e+00
2.5535526370559944e+02 1.3578859000000001e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.4454931999999999e+02 3.8744719000000001e+00 6.9314718055994531e+00
1.7379123794334055e+02 1.4192269000000000e+00 1.4495282000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.5908381000000000e+02 9.2143665000000006e+00 5.4930614433405491e+00
6.3922280620559945e+02 -3.0270104999999998e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 6.2943047999999999e+02 2.8608544000000000e+00 6.9314718055994531e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
2.6303497614433404e+03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.6248566999999998e+03 0.0000000000000000e+00 5.4930614433405491e+00
6.4268197530559939e+02 9.6010343000000005e+05 2.3755919000000000e+05 0.0000000000000000e+00 0.0000000000000000e+00 6.2944714999999997e+02 6.3033535000000001e+00 6.9314718055994531e+00
nan 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00
1.5497648040559946e+02 1.3841934000000000e+00 1.9558344999999999e+00 0.0000000000000000e+00 0.0000000000000000e+00 1.3989304000000001e+02 8.1519686000000000e+00 6.9314718055994531e+00
5.6851823306144332e+05 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 5.6851273999999999e+05 0.0000000000000000e+00 5.4930614433405491e+00
2.5181985830559944e+02 8.7704287999999997e-01 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 2.4222136000000000e+02 2.6670265000000000e+00 6.9314718055994531e+00
1.5894785090559944e+02 1.7010067000000000e+00 -7.2268776999999995e-01 0.0000000000000000e+00 0.0000000000000000e+00 1.4572014999999999e+02 6.2962290999999997e+00 6.9314718055994531e+00
8.5105399000559953e+02 6.5121618000000001e-03 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 8.4112750000000005e+02 2.9950182000000001e+00 6.9314718055994531e+00
