inf nan 2.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.4948012e+02 0.0000000e+00 5.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.4524716e+03 0.0000000e+00 1.3000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.4402712e+03 0.0000000e+00 1.0000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0875701e+03 0.0000000e+00 1.1000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.3945432e+07 0.0000000e+00 1.2000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.3763224e+02 2.1385475e+00 7.0000000e+00 1.4700090e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.2367304e+02 3.3491743e+00 9.0000000e+00 1.7457413e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.3763224e+02 inf 7.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.2367304e+02 inf 9.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5795356e+02 4.0622454e+00 6.0000000e+00 1.4865446e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
3.3763224e+02 2.1385475e+00 7.0000000e+00 1.4700090e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.2367304e+02 3.3491743e+00 9.0000000e+00 1.7457413e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0657972e+03 3.6379232e+00 1.0000000e+00 6.5840121e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.3361116e+03 2.1202292e+00 3.0000000e+00 1.5614000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5908381e+02 4.7606957e+00 0.0000000e+00 1.6611292e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
inf nan 8.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
6.2943048e+02 inf 4.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.4948012e+02 0.0000000e+00 5.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.4402712e+03 0.0000000e+00 1.0000000e+01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
