4.8495816e+03 6.6125901e+03 nan nan 9.2771527e+03 nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0000000e+02 -1.4553840e+00 nan nan 2.4679194e+02 nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan nan nan nan nan nan nan nan nan nan
8.5447746e+01 nan nan nan nan nan nan nan nan nan
1.7118988e+05 nan nan nan nan nan nan nan nan nan
2.3085843e+02 nan nan nan nan nan nan nan nan nan
2.2758814e+04 nan nan nan nan nan nan nan nan nan
3.7732730e+03 nan nan nan nan nan nan nan nan nan
4.2712868e+04 1.4641692e+04 nan nan 5.0190761e+03 nan nan nan nan nan
1.0000000e+02 nan nan nan nan nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan nan nan nan nan nan nan nan nan nan
1.7719260e-09 -7.1869500e-09 nan nan 2.9150129e-08 nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.1924261e+03 -3.7523405e+03 nan nan 2.8478975e+03 nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
8.0840569e+02 nan nan nan nan nan nan nan nan nan
1.7529282e+04 9.1918331e+02 nan nan 1.0000000e+02 nan nan nan nan nan
2.8255999e+07 nan nan nan nan nan nan nan nan nan
2.8545435e+04 nan nan nan nan nan nan nan nan nan
1.0000000e+02 nan nan nan nan nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.9839415e+02 nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
0.0000000e+00 nan nan nan nan nan nan nan nan nan
1.3138810e+04 7.8418146e+03 nan nan 4.9454934e+03 nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.5447746e+01 6.0730041e+01 nan nan 1.0000000e+02 nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
1.0450721e+04 nan nan nan nan nan nan nan nan nan
9.6374391e+02 nan nan nan nan nan nan nan nan nan
1.0000000e+02 nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
1.0000000e+02 2.5570015e+02 nan nan 7.9839415e+02 nan nan nan nan nan
1.3314727e+01 8.0018183e+01 nan nan 4.8088932e+02 nan nan nan nan nan
9.9999999e+01 nan nan nan nan nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.8324343e+05 nan nan nan nan nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.3655328e+03 nan nan nan nan nan nan nan nan nan
1.1772912e+03 nan nan nan nan nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0000000e+02 nan nan nan nan nan nan nan nan nan
1.0000000e+02 nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.3667783e+02 nan nan nan nan nan nan nan nan nan
5.6629252e+04 nan nan nan nan nan nan nan nan nan
8.5447746e+01 nan nan nan nan nan nan nan nan nan
1.0000000e+02 nan nan nan nan nan nan nan nan nan
-2.1778071e+40 nan nan nan nan nan nan nan nan nan
1.0000000e+02 nan nan nan nan nan nan nan nan nan
6.3423814e+02 4.0270105e+02 nan nan 4.0025814e+02 nan nan nan nan nan
1.1090493e+04 nan nan nan nan nan nan nan nan nan
8.7622267e+03 nan nan nan nan nan nan nan nan nan
7.5490025e+02 1.5085909e+03 nan nan 3.9782434e+03 nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
5.0597055e+03 nan nan nan nan nan nan nan nan nan
7.9839415e+02 nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.8537396e+03 nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
7.5490000e+02 -1.5085903e+03 nan nan 3.9782421e+03 nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
2.9844567e+05 nan nan nan nan nan nan nan nan nan
0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.5447746e+01 nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan
4.5833911e+03 nan nan nan nan nan nan nan nan nan
