19;x*pow(x,a0);167.83039620559944;5.48649503466123e-09;157.95356;2.9453644;6.931471805599453;0.48654464;0.0;0.0;0.0
20;pow(x,a0)/x;169.46171680559945;0.0;157.95356;4.576685;6.931471805599453;2.4865446;0.0;0.0;0.0
21;pow(Abs(a0),(pow(x,a1)));170.43434514334055;4.058955926944406e-10;155.38084;9.5604437;5.493061443340549;1.5242301;1.129773;0.0;0.0
22;pow(Abs(a0),(2*x));171.46912450559944;1.442166385495468e-10;159.08381;5.4538427;6.931471805599453;1.288848;0.0;0.0;0.0
23;pow(Abs(a0),(a1*x));173.79123794334055;0.0;159.08381;9.2143665;5.493061443340549;1.4192269;1.4495282;0.0;0.0
24;a1*(a0 + x);183.91209660559946;5.6898556309302e-16;170.97628;6.0043448;6.931471805599453;-0.95797163;2.5184085;0.0;0.0
25;a1*(a0 - x);183.91209660559946;0.0;170.97628;6.0043448;6.931471805599453;0.9579716;-2.5184085;0.0;0.0
26;a0 + a1*x;184.25734300559944;0.0;170.97628;6.3495912;6.931471805599453;-2.4125638;2.5184085;0.0;0.0
27;a0 + 2*x;197.73223514334055;5.663583933470557e-22;190.40248;1.8366937;5.493061443340549;-1.0869925;0.0;0.0;0.0
28;pow(Abs(a0),(pow(Abs(a1),x)));202.24888744334055;6.187770113243751e-24;186.47189;10.283936;5.493061443340549;1.7102507;-1.3785464;0.0;0.0
29;-x + pow(Abs(a0),x);207.73289870559944;2.5695575006232022e-26;195.60296;5.1984669;6.931471805599453;1.8346895;0.0;0.0;0.0
30;pow(x,(a0*x));211.84311784334054;4.215148210983666e-28;202.24085;4.1092064;5.493061443340549;0.34208632;0.0;0.0;0.0
31;a0/(a1 - x);226.43593340559943;1.937463705237399e-34;211.25453;8.2499316;6.931471805599453;11.138243;5.7394425;0.0;0.0
32;pow(Abs(a0),x)/x;229.95497110559944;5.740304371258516e-36;218.25945;4.7640493;6.931471805599453;-2.3264637;0.0;0.0;0.0
33;a0*x + x;233.10313040559942;2.4643745135856585e-37;223.67304;2.4986186;6.931471805599453;0.74574134;0.0;0.0;0.0
34;a0*x - x;234.40655790559944;0.0;223.67304;3.8020461;6.931471805599453;2.7457413;0.0;0.0;0.0
35;pow((2*x),a0);247.71663580559945;1.1095374161275047e-43;236.8128;3.972364;6.931471805599453;0.95053945;0.0;0.0;0.0
36;x*(a0 + x);249.71756890559945;1.5001951193716395e-44;239.43839;3.3477071;6.931471805599453;-1.7431817;0.0;0.0;0.0
37;x + pow(x,a0);251.81985830559944;1.832884347518797e-45;242.22136;2.6670265;6.931471805599453;0.87704288;0.0;0.0;0.0
38;pow(Abs(a0),(x**2));253.24875614334056;4.391092808704721e-46;241.47272;6.2829747;5.493061443340549;1.1187949;0.0;0.0;0.0
39;x + pow(Abs(a0),x);255.35526370559944;5.342296721745718e-47;244.54932;3.8744719;6.931471805599453;1.3578859;0.0;0.0;0.0
40;x + 1;354.17072144334054;6.49710646926611e-90;348.67766;0.0;5.493061443340549;0.0;0.0;0.0;0.0
41;a0/x + x;446.81106114559947;3.79779614526676e-130;439.14375;0.73583934;6.931471805599453;0.39109412;0.0;0.0;0.0
42;x - pow(Abs(a0),x);452.6100318055995;1.1509877223092232e-132;445.67856;0.0;6.931471805599453;0.0;0.0;0.0;0.0
43;x**2 - x;465.4156214433405;3.159903164326723e-138;459.92256;0.0;5.493061443340549;0.0;0.0;0.0;0.0
44;pow((x*Abs(a0)),x);486.2164873055995;2.9239672973737456e-147;474.55047;4.7345455;6.931471805599453;0.36084024;0.0;0.0;0.0
45;pow((x*Abs(1/a0)),x);486.2164874055995;0.0;474.55047;4.7345456;6.931471805599453;2.7713095;0.0;0.0;0.0
46;pow(x,(a0/x));507.79102420559946;1.2481597849481501e-156;497.1871;3.6724524;6.931471805599453;4.4855281;0.0;0.0;0.0
47;a0/x + a1;515.1345526055994;8.072653725182501e-160;502.25777;5.9453108;6.931471805599453;-2.2884644;5.4167958;0.0;0.0
48;x - pow(x,a0);530.6591240055994;1.4614387921038697e-166;521.47732;2.2503322;6.931471805599453;-0.95261604;0.0;0.0;0.0
49;x/(a0 - x);548.8292962055995;1.877479091899822e-174;536.24571;5.6521144;6.931471805599453;5.2715154;0.0;0.0;0.0
50;a0 - pow(x,a1);553.4837571055995;1.7871805287601926e-176;540.94648;5.6058053;6.931471805599453;4.6283571;-1.1222748;0.0;0.0
51;a0 - pow(Abs(a1),x);590.8669511055995;1.0395695594639618e-192;578.43842;5.4970593;6.931471805599453;4.4074226;0.65127673;0.0;0.0
52;1 - a0;639.2228062055995;1.0379406389753191e-213;629.43048;2.8608544;6.931471805599453;-3.0270105;0.0;0.0;0.0
53;a0 - 1;639.7300562055995;0.0;629.43048;3.3681044;6.931471805599453;5.0270105;0.0;0.0;0.0
54;a0/(a1 + x);642.6819753055994;3.264934434505701e-215;629.44715;6.3033535;6.931471805599453;960103.43;237559.19;0.0;0.0
55;x - 1;648.1725214433405;1.3469782219207681e-217;642.67946;0.0;5.493061443340549;0.0;0.0;0.0;0.0
56;a0 + x**2;679.6666595055995;2.828982111714722e-231;669.60644;3.1287477;6.931471805599453;-3.956931;0.0;0.0;0.0
57;2;840.3621214433406;4.597035048278591e-301;834.86906;0.0;5.493061443340549;0.0;0.0;0.0;0.0
58;a0*pow(x,x);851.0539900055995;1.0448604655118515e-305;841.1275;2.9950182;6.931471805599453;0.0065121618;0.0;0.0;0.0
59;3*x;855.1415459027996;1.7532963408133886e-307;851.67581;0.0;3.4657359027997265;0.0;0.0;0.0;0.0
60;x*(a0 - x);951.4871896055995;0.0;940.10842;4.4472978;6.931471805599453;5.2346644;0.0;0.0;0.0
61;pow(x,(a0 - x));989.7863176055995;0.0;978.48648;4.3683658;6.931471805599453;4.4028812;0.0;0.0;0.0
62;pow(Abs(a0 + x),x);993.8285184055995;0.0;981.8514;5.0456466;6.931471805599453;-3.1786706;0.0;0.0;0.0
63;pow(Abs(a0 - x),x);993.8285184055995;0.0;981.8514;5.0456466;6.931471805599453;3.1786706;0.0;0.0;0.0
64;pow(Abs(a0),(a1/x));1087.1303528055994;0.0;1077.4367;2.762181;6.931471805599453;2.155378;0.27542862;0.0;0.0
65;pow(Abs(a0),(-1/x));1087.1706939055994;0.0;1077.4367;2.8025221;6.931471805599453;0.80935321;0.0;0.0;0.0
66;x/(a0 + x);1090.1933236055995;0.0;1082.1148;1.1470518;6.931471805599453;-0.1020967;0.0;0.0;0.0
67;pow((Abs(a0)/x),x);1130.3293269055994;0.0;1119.679;3.7188551;6.931471805599453;4.6404501;0.0;0.0;0.0
68;1/(a0 - 1/x);1247.2009799055995;0.0;1235.2923;4.9772081;6.931471805599453;1.3174286;0.0;0.0;0.0
69;1/2;1256.9136614433405;0.0;1251.4206;0.0;5.493061443340549;0.0;0.0;0.0;0.0
70;1/(x + 1/x);1339.5560614433407;0.0;1334.063;0.0;5.493061443340549;0.0;0.0;0.0;0.0
71;2/x;1349.8234614433406;0.0;1344.3304;0.0;5.493061443340549;0.0;0.0;0.0;0.0
72;x/pow(x,x);1402.3885614433407;0.0;1396.8955;0.0;5.493061443340549;0.0;0.0;0.0;0.0
73;a0/pow(x,x);1430.5915242055994;0.0;1422.4218;1.2382524;6.931471805599453;1.1300791;0.0;0.0;0.0
74;a0/x**2;1445.7642614433405;0.0;1440.2712;0.0;5.493061443340549;0.0;0.0;0.0;0.0
75;a0 - 2*x;1656.1915116433406;0.0;1646.7324;3.9660502;5.493061443340549;9.1410135;0.0;0.0;0.0
76;(a0 - x)/x;1681.8344347055993;0.0;1672.4076;2.4953629;6.931471805599453;2.2721273;0.0;0.0;0.0
77;1 - x;2630.3497614433404;0.0;2624.8567;0.0;5.493061443340549;0.0;0.0;0.0;0.0
78;a0/x - x;2924.054144505599;0.0;2914.4431;2.6795727;6.931471805599453;2.7317059;0.0;0.0;0.0
79;-x;3236.5537368660043;0.0;3233.2579;0.0;3.295836866004329;0.0;0.0;0.0;0.0
80;x**2 + x;3248.9077614433404;0.0;3243.4147;0.0;5.493061443340549;0.0;0.0;0.0;0.0
81;pow(x,(a0 + x));4137.5264003056;0.0;4124.7173;5.8776285;6.931471805599453;-2.5981358;0.0;0.0;0.0
82;a0 - x**2;4676.8136696056;0.0;4665.6431;4.2390978;6.931471805599453;12.010952;0.0;0.0;0.0
83;1/(x - 1/x);5208.766161443341;0.0;5203.2731;0.0;5.493061443340549;0.0;0.0;0.0;0.0
84;1/(-x + 1/x);5426.410961443341;0.0;5420.9179;0.0;5.493061443340549;0.0;0.0;0.0;0.0
85;-x**2 + x;8104.15616144334;0.0;8098.6631;0.0;5.493061443340549;0.0;0.0;0.0;0.0
86;2*x**2;11920.88606144334;0.0;11915.393;0.0;5.493061443340549;0.0;0.0;0.0;0.0
87;x**3;65722.76573590281;0.0;65719.3;0.0;3.4657359027997265;0.0;0.0;0.0;0.0
88;pow(x,x)/x;568518.2330614433;0.0;568512.74;0.0;5.493061443340549;0.0;0.0;0.0;0.0
89;a0 + pow(x,x);12448459.838221407;0.0;12448446.0;6.9067496;6.931471805599453;-173.03098;0.0;0.0;0.0
90;a0 - pow(x,x);12673872.883717205;0.0;12673859.0;6.9522454;6.931471805599453;181.08499;0.0;0.0;0.0
91;-x + pow(x,x);13866926.493061444;0.0;13866921.0;0.0;5.493061443340549;0.0;0.0;0.0;0.0
92;x + pow(x,x);14024746.493061444;0.0;14024741.0;0.0;5.493061443340549;0.0;0.0;0.0;0.0
93;x - pow(x,x);14232154.493061444;0.0;14232149.0;0.0;5.493061443340549;0.0;0.0;0.0;0.0
94;pow(x,(-1/x));110799715.49306144;0.0;110799710.0;0.0;5.493061443340549;0.0;0.0;0.0;0.0
95;x*pow(x,x);330991175.4930614;0.0;330991170.0;0.0;5.493061443340549;0.0;0.0;0.0;0.0
96;pow((2*x),x);12026417005.493061;0.0;12026417000.0;0.0;5.493061443340549;0.0;0.0;0.0;0.0
97;pow(x,(2*x));82873656000005.5;0.0;82873656000000.0;0.0;5.493061443340549;0.0;0.0;0.0;0.0
98;pow(x,(x**2));2.0262383e+34;0.0;2.0262383e+34;0.0;5.493061443340549;0.0;0.0;0.0;0.0
99;x*pow(Abs(a0),a1);inf;0.0;223.67304;inf;6.931471805599453;0.0;0.0;0.0;0.0
100;(a0 + x)/x;inf;0.0;1056.6532;inf;6.931471805599453;0.0;0.0;0.0;0.0
101;x + pow(Abs(a0),a1);inf;0.0;337.63224;inf;6.931471805599453;0.0;0.0;0.0;0.0
102;pow(x,(pow(Abs(a0),a1)));inf;0.0;157.95356;inf;5.493061443340549;0.0;0.0;0.0;0.0
103;pow(0,a0);inf;0.0;1440.2712;inf;6.931471805599453;0.0;0.0;0.0;0.0
104;x - pow(Abs(a0),a1);inf;0.0;445.67856;inf;6.931471805599453;0.0;0.0;0.0;0.0
105;-x + pow(Abs(a0),a1);inf;0.0;1065.7972;inf;6.931471805599453;0.0;0.0;0.0;0.0
106;pow(Abs(a0),a1)/x;inf;0.0;1336.1116;inf;6.931471805599453;0.0;0.0;0.0;0.0
107;pow(Abs(a0),(pow(x,x)));inf;0.0;1188.745;inf;5.493061443340549;0.0;0.0;0.0;0.0
