6.8933976e+00 1.5089574e+02 1.7984483e+00 -5.5473227e-01 0.0000000e+00 0.0000000e+00
3.3491743e+00 2.2367304e+02 1.7457413e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.4538427e+00 1.5908381e+02 1.2888480e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.1092064e+00 2.0224085e+02 3.4208632e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 1.4024741e+07 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.5129186e+00 1.0566532e+03 8.5067274e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
6.9522454e+00 1.2673859e+07 1.8108499e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.4472978e+00 9.4010842e+02 5.2346644e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 8.0986631e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.8366937e+00 1.9040248e+02 -1.0869925e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
6.2829747e+00 2.4147272e+02 1.1187949e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 1.3443304e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 5.4209179e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.2499316e+00 2.1125453e+02 1.1138243e+01 5.7394425e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 6.5719300e+04 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 4.4567856e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.7476050e+00 1.5450610e+02 8.4595860e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
6.8933980e+00 1.5089574e+02 5.5603487e-01 5.5473254e-01 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.1385475e+00 3.3763224e+02 1.4700090e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 8.3486906e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.4953629e+00 1.6724076e+03 2.2721273e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.0622454e+00 1.5795356e+02 1.4865446e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.4970593e+00 5.7843842e+02 4.4074226e+00 6.5127673e-01 0.0000000e+00 0.0000000e+00
6.0043448e+00 1.7097628e+02 -9.5797163e-01 2.5184085e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 1.2514206e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.6750788e+00 1.4510105e+02 1.5622065e+00 -7.4083421e-01 0.0000000e+00 0.0000000e+00
4.7640493e+00 2.1825945e+02 -2.3264637e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.1575055e+00 1.5089574e+02 7.2210402e-01 5.5603483e-01 0.0000000e+00 0.0000000e+00
2.2503322e+00 5.2147732e+02 -9.5261604e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 2.0262383e+34 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.1519686e+00 1.3989304e+02 7.2244236e-01 1.9558346e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 1.1079971e+08 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
8.1519686e+00 1.3989304e+02 1.3841934e+00 -1.9558345e+00 0.0000000e+00 0.0000000e+00
3.8020461e+00 2.2367304e+02 2.7457413e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
2.8025221e+00 1.0774367e+03 8.0935321e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 6.4267946e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.5766850e+00 1.5795356e+02 2.4865446e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0456466e+00 9.8185140e+02 -3.1786706e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
1.0283936e+01 1.8647189e+02 1.7102507e+00 -1.3785464e+00 0.0000000e+00 0.0000000e+00
1.2382524e+00 1.4224218e+03 1.1300791e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.9772081e+00 1.2352923e+03 1.3174286e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.1984669e+00 1.9560296e+02 1.8346895e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
9.5604437e+00 1.5538084e+02 1.5242301e+00 1.1297730e+00 0.0000000e+00 0.0000000e+00
5.0456466e+00 9.8185140e+02 3.1786706e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 3.2434147e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
0.0000000e+00 8.2873656e+13 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
7.7473072e+00 1.3989304e+02 1.9558345e+00 5.2947133e-01 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.6058053e+00 5.4094648e+02 4.6283571e+00 -1.1222748e+00 0.0000000e+00 0.0000000e+00
nan inf 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
