0;pow(Abs(a0),(-x));169.38968314447956;1.0;159.08381;4.7606957;5.545177444479562;0.60200013;0.0;0.0;0.0
1;x + 1/x;459.37877915467243;1.1463989791600207e-126;454.98433;0.0;4.394449154672439;0.0;0.0;0.0;0.0
2;x - 1/x;526.2149991546725;1.0782867121676034e-155;521.82055;0.0;4.394449154672439;0.0;0.0;0.0;0.0
3;a0 - 1/x;551.4032039444796;1.2406117900418815e-166;542.57126;3.2867665;5.545177444479562;4.6343109;0.0;0.0;0.0
4;a0 + 1/x;773.3840721444795;4.8816850501913166e-263;764.85606;2.9828347;5.545177444479562;3.4197101;0.0;0.0;0.0
5;1/(a0 - x);964.0629039444796;0.0;952.75067;5.7670565;5.545177444479562;5.0401899;0.0;0.0;0.0
6;pow(x,(1/x));967.3761591546725;0.0;962.98171;0.0;4.394449154672439;0.0;0.0;0.0;0.0
7;pow(Abs(a0),(1/x));1085.7843995444796;0.0;1077.4367;2.8025221;5.545177444479562;1.2355545;0.0;0.0;0.0
8;1/(a0 + x);1355.1220774444796;0.0;1349.5769;0.0;5.545177444479562;0.0;0.0;0.0;0.0
9;1/(2*x);1388.6375491546723;0.0;1384.2431;0.0;4.394449154672439;0.0;0.0;0.0;0.0
10;pow(x,(-x));1427.0527491546725;0.0;1422.6583;0.0;4.394449154672439;0.0;0.0;0.0;0.0
11;x**(-2);1970.2274491546725;0.0;1965.833;0.0;4.394449154672439;0.0;0.0;0.0;0.0
12;-x + 1/x;3046.958149154673;0.0;3042.5637;0.0;4.394449154672439;0.0;0.0;0.0;0.0
